2017;SECRÉTAIRES ADMINISTRATIFS;Age >=55 ans et < 60 ans;320;117
2018;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=50 ans et < 55 ans;370;103
2018;ADJOINTS TECHNIQUES;Age >=35 ans et < 40 ans;77;527
2014;ASSISTANTS SOCIO-ÉDUCATIFS;Age >=60 ans et < 65 ans;36;6
2016;AGENTS DE LOGISTIQUE GÉNÉRALE;Age >= 20 ans et < 25 ans;0;1
2017;ADJOINTS ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >=55 ans et < 60 ans;638;138
2018;SECRÉTAIRES ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >= 20 ans et < 25 ans;1;0
2013;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >= 65 ans;2;3
2014;ASSISTANTS SOCIO-ÉDUCATIFS;Age >=35 ans et < 40 ans;125;19
2016;ADJOINTS TECHNIQUES;Age >= 65 ans;1;10
2017;ÉBOUEURS;Age >=30 ans et < 35 ans;42;574
2014;ADJOINTS ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >=40 ans et < 45 ans;417;145
2014;ÉDUCATEURS DE JEUNES ENFANTS;Age >= 20 ans et < 25 ans;34;0
2014;PERSONNELS DE MAITRISE;Age >=40 ans et < 45 ans;24;178
2017;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >=60 ans et < 65 ans;154;2
2017;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=35 ans et < 40 ans;548;3
2017;TECHNICIENS SUPÉRIEURS;Age >=60 ans et < 65 ans;24;47
2013;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age < 20 ans;1;
2014;AGENTS D'ACCUEIL ET DE SURVEILLANCE;Age >=50 ans et < 55 ans;62;131
2015;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >= 20 ans et < 25 ans;33;4
2015;ÉDUCATEURS DE JEUNES ENFANTS;Age >=45 ans et < 50 ans;173;6
2017;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=55 ans et < 60 ans;307;75
2014;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=60 ans et < 65 ans;52;0
2016;ADJOINTS TECHNIQUES;Age >=40 ans et < 45 ans;61;631
2016;ÉDUCATEURS DE JEUNES ENFANTS;Age >=45 ans et < 50 ans;160;9
2014;AGENTS TECHNIQUES DES ÉCOLES;Age < 20 ans;5;0
2015;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=60 ans et < 65 ans;159;46
2015;AGENTS D'ACCUEIL ET DE SURVEILLANCE;Age >=25 ans et < 30 ans;6;16
2017;SECRÉTAIRES ADMINISTRATIFS;Age >= 20 ans et < 25 ans;1;0
2018;AGENT DE SURVEILLANCE DE PARIS;Age >=60 ans et < 65 ans;40;22
2014;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >= 65 ans;4;5
2014;AGENTS TECHNIQUES DES ÉCOLES;Age >=35 ans et < 40 ans;161;9
2015;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age < 20 ans;1;0
2015;PERSONNELS DE MAITRISE;Age >= 65 ans;0;1
2018;ÉBOUEURS;Age >=40 ans et < 45 ans;52;646
2015;ADJOINTS ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >=60 ans et < 65 ans;263;57
2018;ÉDUCATEURS DE JEUNES ENFANTS;Age >=25 ans et < 30 ans;64;2
2015;PERSONNELS DE MAITRISE;Age >=30 ans et < 35 ans;7;45
2019;ATTACHES D'ADMINISTRATIONS PARISIENNES;Age >= 20 ans et < 25 ans;10;4
2019;ATTACHES D'ADMINISTRATIONS PARISIENNES;Age >=30 ans et < 35 ans;89;32
2019;AGENTS TECHNIQUES DES ECOLES;Age >=35 ans et < 40 ans;167;20
2019;ATTACHES D'ADMINISTRATIONS PARISIENNES;Age >=35 ans et < 40 ans;103;56
2019;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=55 ans et < 60 ans;227;8
2020;ADJOINTS ADMINISTRATIFS;Age >=45 ans et < 50 ans;519;170
2020;EDUCATEURS DE JEUNES ENFANTS VILLE DE PARIS;Age >=45 ans et < 50 ans;176;6
2020;ADJOINTS ADMINISTRATIFS;Age >=55 ans et < 60 ans;688;177
2020;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=55 ans et < 60 ans;223;10
2020;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=60 ans et < 65 ans;124;1
2020;AGENT DE SURVEILLANCE DE PARIS;Age >=60 ans et < 65 ans;43;35
2021;TECHNICIENS SUPERIEURS ADMINIS. PARISIENNES;Age >=30 ans et < 35 ans;35;46
2021;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=35 ans et < 40 ans;215;18
2021;AGENTS TECHNIQUES DES ECOLES;Age >=40 ans et < 45 ans;291;22
2021;ADJOINTS TECHNIQUES;Age >=60 ans et < 65 ans;136;461
2021;ADJOINTS ADMINISTRATIFS;Plus de 65 ans;45;14
2022;AGENTS SPECIALISE DES ECOLES MATERNELLES;Age < 20 ans;5;0
2022;ADJOINTS TECHNIQUES;Age >= 20 ans et < 25 ans;13;118
2022;INGENIEUR ET ARCHITECTE ADMINISTRATIONS PAR.;Age >= 20 ans et < 25 ans;40;42
2022;ATTACHES D'ADMINISTRATIONS PARISIENNES;Age >=25 ans et < 30 ans;82;46
2022;EBOUEURS;Age >=25 ans et < 30 ans;16;404
2022;SECRETAIRES ADMINISTRATIFS ADMIST.PARIS.;Age >=25 ans et < 30 ans;30;12
2022;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=35 ans et < 40 ans;157;133
2022;ADJOINTS TECHNIQUES;Age >=60 ans et < 65 ans;176;510
2022;ADJOINTS TECHNIQUES;Age >=65 ans;30;82
2014;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >= 65 ans;3;2
2018;AGENTS TECHNIQUES DES ÉCOLES;Age >=25 ans et < 30 ans;47;9
2017;AGENTS D'ACCUEIL ET DE SURVEILLANCE;Age >= 20 ans et < 25 ans;4;4
2013;ADJOINTS ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >=45 ans et < 50 ans;607;156
2013;ADJOINTS ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >= 65 ans;20;1
2016;AGENTS TECHNIQUES DES ÉCOLES;Age >= 20 ans et < 25 ans;23;2
2016;TECHNICIENS SUPÉRIEURS;Age >= 65 ans;2;1
2014;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >=35 ans et < 40 ans;213;2
2014;ASSISTANTS SOCIO-ÉDUCATIFS;Age >=30 ans et < 35 ans;167;14
2015;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >= 65 ans;2;0
2016;ÉBOUEURS;Age >=35 ans et < 40 ans;57;603
2013;AGENTS D'ACCUEIL ET DE SURVEILLANCE;Age >=25 ans et < 30 ans;5;21
2018;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >=60 ans et < 65 ans;78;51
2014;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=60 ans et < 65 ans;125;38
2013;ÉBOUEURS;Age >=25 ans et < 30 ans;29;406
2015;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >= 65 ans;3;0
2016;ADJOINTS TECHNIQUES;Age >= 20 ans et < 25 ans;15;105
2018;AGENT DE LOGISTIQUE GÉNÉRALE;Age >=50 ans et < 55 ans;128;104
2016;AGENTS D'ACCUEIL ET DE SURVEILLANCE;Age >=30 ans et < 35 ans;14;31
2017;ÉBOUEURS;Age >=45 ans et < 50 ans;44;802
2013;PERSONNELS DE MAITRISE;Age >=35 ans et < 40 ans;16;99
2016;PERSONNELS DE MAITRISE;Age >=55 ans et < 60 ans;10;223
2018;ADJOINTS ADMINISTRATIFS;Age >=45 ans et < 50 ans;588;185
2018;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age < 20 ans;5;
2015;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=35 ans et < 40 ans;190;8
2017;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=40 ans et < 45 ans;314;125
2018;ÉBOUEURS;Age >=55 ans et < 60 ans;7;655
2013;AGENTS D'ACCUEIL ET DE SURVEILLANCE;Age >= 20 ans et < 25 ans;1;5
2017;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age < 20 ans;1;0
2017;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=50 ans et < 55 ans;546;1
2017;ÉDUCATEURS DE JEUNES ENFANTS;Age >=30 ans et < 35 ans;106;1
2018;ADJOINTS ADMINISTRATIFS;Age >= 20 ans et < 25 ans;18;3
2018;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >=60 ans et < 65 ans;163;
2018;ADJOINTS ADMINISTRATIFS;Age >=35 ans et < 40 ans;262;80
2018;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >=50 ans et < 55 ans;351;2
2016;TECHNICIENS SUPÉRIEURS;Age >=25 ans et < 30 ans;23;31
2016;TECHNICIENS SUPÉRIEURS;Age >=35 ans et < 40 ans;53;63
2018;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=60 ans et < 65 ans;182;1
2013;AGENTS DE SERVICE DES ÉCOLES MATERNELLES;Age >= 20 ans et < 25 ans;44;
2017;ÉDUCATEURS DE JEUNES ENFANTS;Age >= 20 ans et < 25 ans;7;0
2018;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=35 ans et < 40 ans;575;6
2015;AGENTS DE LOGISTIQUE GÉNÉRALE;Age >= 20 ans et < 25 ans;0;1
2016;ÉDUCATEURS DE JEUNES ENFANTS;Age >= 65 ans;1;0
2017;ÉBOUEURS;Age >=60 ans et < 65 ans;0;165
2019;AGENT DE LOGISTIQUE GENERALE;Age < 20 ans;1;0
2019;AUXILIAIRES DE PUERICULTURE ET DE SOINS;Age >=30 ans et < 35 ans;778;11
2019;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=35 ans et < 40 ans;187;16
2019;TECHNICIENS SUPERIEURS ADMINIS. PARISIENNES;Age >=35 ans et < 40 ans;36;52
2019;AUXILIAIRES DE PUERICULTURE ET DE SOINS;Age >=45 ans et < 50 ans;627;2
2019;AGENT DE LOGISTIQUE GENERALE;Age >=45 ans et < 50 ans;64;74
2019;AGENTS TECHNIQUES DES ECOLES;Age >=55 ans et < 60 ans;541;55
2019;AGENTS SPECIALISE DES ECOLES MATERNELLES;Age >=55 ans et < 60 ans;339;1
2019;AGENT DE SURVEILLANCE DE PARIS;Age >=55 ans et < 60 ans;113;108
2020;AUXILIAIRES DE PUERICULTURE ET DE SOINS;Age >= 20 ans et < 25 ans;310;1
2020;ADJOINTS ADMINISTRATIFS;Age >= 20 ans et < 25 ans;15;11
2020;INSPECTEURS DU SERVICE DE SECURITE;Age >=30 ans et < 35 ans;19;65
2020;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=40 ans et < 45 ans;166;87
2020;INSPECTEURS DU SERVICE DE SECURITE;Age >=40 ans et < 45 ans;19;126
2020;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=55 ans et < 60 ans;176;56
2020;AGENTS SPECIALISE DES ECOLES MATERNELLES;Age >=55 ans et < 60 ans;342;2
2020;ADJOINT D'ANIMATION CONTRACTUEL;Age >=55 ans et < 60 ans;144;24
2020;INGENIEUR ET ARCHITECTE ADMINISTRATIONS PAR.;Age >=55 ans et < 60 ans;53;83
2021;AGENTS SPECIALISE DES ECOLES MATERNELLES;Age < 20 ans;2;0
2021;EBOUEURS;Age >=30 ans et < 35 ans;36;501
2021;AGENTS TECHNIQUES DES ECOLES;Age >=30 ans et < 35 ans;77;18
2021;ATTACHES D'ADMINISTRATIONS PARISIENNES;Age >=50 ans et < 55 ans;127;100
2021;EBOUEURS;Plus de 65 ans;0;8
2021;EDUCATEURS DE JEUNES ENFANTS VILLE DE PARIS;Plus de 65 ans;9;0
2022;EBOUEURS;Age < 20 ans;1;7
2022;ADJOINTS ADMINISTRATIFS;Age >=25 ans et < 30 ans;54;23
2022;INGENIEUR ET ARCHITECTE ADMINISTRATIONS PAR.;Age >=25 ans et < 30 ans;47;55
2022;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=30 ans et < 35 ans;194;6
2022;AGENTS TECHNIQUES DES ECOLES;Age >=45 ans et < 50 ans;382;33
2022;EDUCATEURS DE JEUNES ENFANTS VILLE DE PARIS;Age >=45 ans et < 50 ans;164;7
2022;AGENTS SPECIALISE DES ECOLES MATERNELLES;Age >=50 ans et < 55 ans;389;3
2022;TECHNICIENS SUPERIEURS ADMINIS. PARISIENNES;Age >=50 ans et < 55 ans;64;153
2022;ADJOINT D'ANIMATION CONTRACTUEL;Age >=55 ans et < 60 ans;144;24
2022;ADJOINTS ADMINISTRATIFS;Age >=55 ans et < 60 ans;675;168
2015;AGENTS D'ACCUEIL ET DE SURVEILLANCE;Age >=40 ans et < 45 ans;30;129
2017;ÉBOUEURS;Age >= 65 ans;0;1
2013;ADJOINTS ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age < 20 ans;;1
2014;ÉDUCATEURS DE JEUNES ENFANTS;Age >=35 ans et < 40 ans;114;3
2016;TECHNICIENS SUPÉRIEURS;Age >=40 ans et < 45 ans;42;97
2017;ÉBOUEURS;Age >=55 ans et < 60 ans;5;617
2016;AGENTS DE LOGISTIQUE GÉNÉRALE;Age >=55 ans et < 60 ans;109;112
2016;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >= 20 ans et < 25 ans;283;1
2013;AGENTS DE SERVICE DES ÉCOLES MATERNELLES;Age >=60 ans et < 65 ans;79;4
2017;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=55 ans et < 60 ans;421;1
2016;ÉDUCATEURS DE JEUNES ENFANTS;Age >=35 ans et < 40 ans;114;4
2015;ADJOINTS TECHNIQUES;Age < 20 ans;0;4
2016;AGENTS TECHNIQUES DES ÉCOLES;Age >=55 ans et < 60 ans;551;45
2017;ADJOINTS TECHNIQUES D'ADMINISTRATIONS PARISIENNES;Age >=50 ans et < 55 ans;81;787
2014;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >= 65 ans;1;0
2018;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >= 65 ans;44;12
2014;ADJOINTS ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >=25 ans et < 30 ans;53;18
2014;ADJOINTS ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >= 20 ans et < 25 ans;4;5
2016;ADJOINTS ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >=35 ans et < 40 ans;251;98
2015;AGENTS TECHNIQUES DES ÉCOLES;Age >=40 ans et < 45 ans;313;17
2016;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=50 ans et < 55 ans;518;0
2014;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=25 ans et < 30 ans;176;9
2018;AGENTS TECHNIQUES DES ÉCOLES;Age >= 65 ans;44;2
2016;ADJOINTS TECHNIQUES;Age >=60 ans et < 65 ans;31;472
2018;SECRÉTAIRES ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >=40 ans et < 45 ans;143;86
2016;AGENTS TECHNIQUES DES ÉCOLES;Age >=40 ans et < 45 ans;311;20
2015;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=25 ans et < 30 ans;285;189
2017;ADJOINTS ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >=35 ans et < 40 ans;219;83
2017;ADJOINTS TECHNIQUES D'ADMINISTRATIONS PARISIENNES;Age >=40 ans et < 45 ans;58;549
2015;ADJOINTS TECHNIQUES;Age >=35 ans et < 40 ans;57;474
2018;ADJOINTS TECHNIQUES;Age >=50 ans et < 55 ans;87;816
2016;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=30 ans et < 35 ans;191;18
2018;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >=25 ans et < 30 ans;80;
2015;ADJOINTS TECHNIQUES;Age >=50 ans et < 55 ans;70;755
2018;SECRÉTAIRES ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >=45 ans et < 50 ans;201;109
2013;AGENTS D'ACCUEIL ET DE SURVEILLANCE;Age >=40 ans et < 45 ans;51;140
2015;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >= 20 ans et < 25 ans;34;0
2015;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=30 ans et < 35 ans;673;3
2015;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >= 20 ans et < 25 ans;0;1
2015;ASSISTANTS SOCIO-ÉDUCATIFS;Age >=25 ans et < 30 ans;83;5
2015;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=50 ans et < 55 ans;343;77
2016;ÉBOUEURS;Age >=50 ans et < 55 ans;29;770
2014;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=45 ans et < 50 ans;254;8
2017;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >=50 ans et < 55 ans;399;2
2014;ADJOINTS TECHNIQUES;Age >=55 ans et < 60 ans;54;794
2017;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=50 ans et < 55 ans;266;11
2013;ÉDUCATEURS DE JEUNES ENFANTS;Age >=30 ans et < 35 ans;105;3
2014;AGENTS TECHNIQUES DES ÉCOLES;Age >=40 ans et < 45 ans;281;21
2016;AGENTS DE LOGISTIQUE GÉNÉRALE;Age >=50 ans et < 55 ans;105;101
2014;ADJOINTS TECHNIQUES;Age >= 20 ans et < 25 ans;6;94
2016;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=55 ans et < 60 ans;193;4
2014;ASSISTANTS SOCIO-ÉDUCATIFS;Age >= 20 ans et < 25 ans;10;0
2016;TECHNICIENS SUPÉRIEURS;Age >=60 ans et < 65 ans;25;51
2015;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >=30 ans et < 35 ans;176;0
2015;AGENTS D'ACCUEIL ET DE SURVEILLANCE;Age >= 20 ans et < 25 ans;2;1
2015;AGENTS TECHNIQUES DES ÉCOLES;Age >=45 ans et < 50 ans;459;37
2015;ÉBOUEURS;Age >= 20 ans et < 25 ans;2;81
2019;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >= 20 ans et < 25 ans;27;6
2015;ÉDUCATEURS DE JEUNES ENFANTS;Age >=35 ans et < 40 ans;113;3
2019;EBOUEURS;Age >=25 ans et < 30 ans;20;373
2018;AGENT DE SURVEILLANCE DE PARIS;Age >= 65 ans;3;
2019;EBOUEURS;Age >=35 ans et < 40 ans;47;651
2013;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=60 ans et < 65 ans;93;
2019;EDUCATEURS DE JEUNES ENFANTS VILLE DE PARIS;Age >=40 ans et < 45 ans;130;4
2017;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=30 ans et < 35 ans;301;205
2019;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=50 ans et < 55 ans;241;12
2017;AGENTS DE LOGISTIQUE GÉNÉRALE D'ADMINISTRATIONS PARISIENNES;Age >= 65 ans;10;12
2019;ADJOINTS ADMINISTRATIFS;Age >=55 ans et < 60 ans;711;166
2017;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >= 65 ans;1;0
2019;AUXILIAIRES DE PUERICULTURE ET DE SOINS;Age >=60 ans et < 65 ans;197;1
2015;AGENTS DE LOGISTIQUE GÉNÉRALE;Age >=55 ans et < 60 ans;113;111
2019;TECHNICIENS SUPERIEURS ADMINIS. PARISIENNES;Plus de 65 ans;1;7
2016;ADJOINTS TECHNIQUES;Age >=45 ans et < 50 ans;67;752
2020;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >= 20 ans et < 25 ans;48;10
2014;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=40 ans et < 45 ans;287;104
2020;ADJOINTS ADMINISTRATIFS;Age >=30 ans et < 35 ans;105;30
2014;ADJOINTS ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >= 65 ans;15;1
2020;SECRETAIRES ADMINISTRATIFS ADMIST.PARIS.;Age >=30 ans et < 35 ans;38;11
2015;ÉBOUEURS;Age >=25 ans et < 30 ans;25;343
2020;AGENTS SPECIALISE DES ECOLES MATERNELLES;Age >=40 ans et < 45 ans;282;2
2016;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=30 ans et < 35 ans;314;204
2020;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=45 ans et < 50 ans;251;20
2013;AGENTS DE SERVICE DES ÉCOLES MATERNELLES;Age >=25 ans et < 30 ans;74;1
2020;ADJOINTS ADMINISTRATIFS;Plus de 65 ans;34;11
2014;ÉDUCATEURS DE JEUNES ENFANTS;Age >= 65 ans;1;0
2021;EBOUEURS;Age >=25 ans et < 30 ans;20;395
2018;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >=30 ans et < 35 ans;121;
2021;ATTACHES D'ADMINISTRATIONS PARISIENNES;Age >=25 ans et < 30 ans;75;43
2018;PERSONNELS DE MAITRISE D'ADMINISTRATIONS PARISIENNES;Age >= 20 ans et < 25 ans;1;3
2021;EBOUEURS;Age >=40 ans et < 45 ans;45;637
2018;SECRÉTAIRES ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >= 65 ans;7;11
2021;AGENTS SPECIALISE DES ECOLES MATERNELLES;Age >=40 ans et < 45 ans;262;0
2013;ADJOINTS TECHNIQUES;Age >=30 ans et < 35 ans;66;442
2021;PERSONNELS DE MAITRISE  ADM. PARISIENNES;Age >=45 ans et < 50 ans;23;151
2013;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=55 ans et < 60 ans;145;2
2021;INGENIEUR ET ARCHITECTE ADMINISTRATIONS PAR.;Age >=50 ans et < 55 ans;48;88
2014;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=30 ans et < 35 ans;619;6
2021;ADJOINTS TECHNIQUES;Age >=55 ans et < 60 ans;209;804
2014;SECRÉTAIRES ADMINISTRATIFS;Age >=45 ans et < 50 ans;149;109
2021;EDUCATEURS DE JEUNES ENFANTS VILLE DE PARIS;Age >=60 ans et < 65 ans;104;2
2013;AGENTS D'ACCUEIL ET DE SURVEILLANCE;Age >= 65 ans;;4
2021;AGENTS TECHNIQUES DES ECOLES;Plus de 65 ans;61;5
2015;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >=25 ans et < 30 ans;25;10
2021;PERSONNELS DE MAITRISE  ADM. PARISIENNES;Plus de 65 ans;0;3
2016;TECHNICIENS SUPÉRIEURS;Age >= 20 ans et < 25 ans;6;4
2022;ADJOINTS ADMINISTRATIFS;Age < 20 ans;1;0
2018;ÉBOUEURS;Age >=35 ans et < 40 ans;47;652
2022;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >= 20 ans et < 25 ans;9;5
2015;ÉBOUEURS;Age >=50 ans et < 55 ans;24;762
2022;TECHNICIENS SUPERIEURS ADMINIS. PARISIENNES;Age >= 20 ans et < 25 ans;8;9
2013;SECRÉTAIRES ADMINISTRATIFS;Age >=60 ans et < 65 ans;98;52
2022;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=25 ans et < 30 ans;66;77
2014;SECRÉTAIRES ADMINISTRATIFS;Age >=30 ans et < 35 ans;68;51
2022;ADJOINT D'ANIMATION CONTRACTUEL;Age >=40 ans et < 45 ans;87;19
2015;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >=40 ans et < 45 ans;348;5
2022;TECHNICIENS SUPERIEURS ADMINIS. PARISIENNES;Age >=55 ans et < 60 ans;49;160
2016;AGENTS D'ACCUEIL ET DE SURVEILLANCE;Age >=55 ans et < 60 ans;73;124
2022;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=60 ans et < 65 ans;138;38
2014;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=35 ans et < 40 ans;220;112
2013;ÉDUCATEURS DE JEUNES ENFANTS;Age >=40 ans et < 45 ans;162;7
2018;ADJOINTS TECHNIQUES;Age >=55 ans et < 60 ans;80;723
2019;SECRETAIRES ADMINISTRATIFS ADMIST.PARIS.;Age >= 20 ans et < 25 ans;2;1
2019;ADJOINTS ADMINISTRATIFS;Age >=25 ans et < 30 ans;49;30
2019;TECHNICIENS SUPERIEURS ADMINIS. PARISIENNES;Age >=25 ans et < 30 ans;40;30
2019;SECRETAIRES ADMINISTRATIFS ADMIST.PARIS.;Age >=30 ans et < 35 ans;35;17
2019;ADJOINTS ADMINISTRATIFS;Age >=35 ans et < 40 ans;247;74
2019;EBOUEURS;Age >=40 ans et < 45 ans;53;620
2019;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=40 ans et < 45 ans;206;11
2019;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=45 ans et < 50 ans;241;17
2019;ATTACHES D'ADMINISTRATIONS PARISIENNES;Age >=45 ans et < 50 ans;171;85
2019;AGENT DE SURVEILLANCE DE PARIS;Plus de 65 ans;4;0
2020;ADJOINTS ADMINISTRATIFS;Age >=40 ans et < 45 ans;338;113
2020;AGENTS SPECIALISE DES ECOLES MATERNELLES;Age >=50 ans et < 55 ans;374;2
2020;EDUCATEURS DE JEUNES ENFANTS VILLE DE PARIS;Plus de 65 ans;7;0
2021;SECRETAIRES ADMINISTRATIFS ADMIST.PARIS.;Age >= 20 ans et < 25 ans;4;2
2021;ATTACHES D'ADMINISTRATIONS PARISIENNES;Age >= 20 ans et < 25 ans;4;1
2021;INGENIEUR ET ARCHITECTE ADMINISTRATIONS PAR.;Age >= 20 ans et < 25 ans;36;40
2021;ADJOINTS ADMINISTRATIFS;Age >=40 ans et < 45 ans;336;109
2021;ADJOINT D'ANIMATION CONTRACTUEL;Age >=50 ans et < 55 ans;151;23
2021;AGENTS TECHNIQUES DES ECOLES;Age >=55 ans et < 60 ans;539;52
2022;SECRETAIRES ADMINISTRATIFS ADMIST.PARIS.;Age >= 20 ans et < 25 ans;1;3
2022;AGENTS SPECIALISE DES ECOLES MATERNELLES;Age >=25 ans et < 30 ans;51;1
2022;TECHNICIENS SUPERIEURS ADMINIS. PARISIENNES;Age >=25 ans et < 30 ans;36;32
2022;ATTACHES D'ADMINISTRATIONS PARISIENNES;Age >=30 ans et < 35 ans;84;42
2022;SECRETAIRES ADMINISTRATIFS ADMIST.PARIS.;Age >=45 ans et < 50 ans;224;97
2022;SECRETAIRES ADMINISTRATIFS ADMIST.PARIS.;Age >=65 ans;29;10
2013;ÉDUCATEURS DE JEUNES ENFANTS;Age >= 20 ans et < 25 ans;44;
2014;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=50 ans et < 55 ans;488;0
2015;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=50 ans et < 55 ans;534;0
2015;PERSONNELS DE MAITRISE;Age >=50 ans et < 55 ans;12;216
2017;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >= 65 ans;26;10
2015;SECRÉTAIRES ADMINISTRATIFS;Age >=30 ans et < 35 ans;51;45
2014;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >=60 ans et < 65 ans;56;42
2016;TECHNICIENS SUPÉRIEURS;Age >=50 ans et < 55 ans;34;111
